Date,keyword
2019-03-10,2.30165
2019-03-11,8.12473
2019-03-12,10.00212
2019-03-13,4.01994
2019-03-14,4.00933
2019-03-15,4.64573
2019-03-16,1.66525
2019-03-17,1.65464
2019-03-18,12.13406
2019-03-19,3.9563
2019-03-20,4.50784
2019-03-21,6.12006
2019-03-22,6.41705
2019-03-23,1.30462
2019-03-24,1.38947
2019-03-25,8.93084
2019-03-26,3.55324
2019-03-27,3.59567
2019-03-28,8.83538
2019-03-29,6.23674
2019-03-30,1.20916
2019-03-31,1.17734
2019-04-01,3.81841
2019-04-02,5.73822
2019-04-03,3.35171
2019-04-04,2.64106
2019-04-05,2.3865
2019-04-06,0.9546
2019-04-07,0.98642
2019-04-08,20.65125
2019-04-09,8.99448
2019-04-10,3.83962
2019-04-11,3.23504
2019-04-12,3.87144
2019-04-13,0.81671
2019-04-14,1.34705
2019-04-15,4.99575
2019-04-16,3.9563
2019-04-17,2.83198
2019-04-18,3.08655
2019-04-19,2.34408
2019-04-20,0.647
2019-04-21,1.12431
2019-04-22,13.75689
2019-04-23,4.86847
2019-04-24,14.60543
2019-04-25,28.43657
2019-04-26,17.90411
2019-04-27,5.63215
2019-04-28,2.89563
2019-04-29,12.96139
2019-04-30,30.16546
2019-05-01,8.27322
2019-05-02,21.87102
2019-05-03,14.65846
2019-05-04,7.41408
2019-05-05,2.94866
2019-05-06,5.57912
2019-05-07,13.59779
2019-05-08,8.64446
2019-05-09,16.54645
2019-05-10,15.52821
2019-05-11,4.15782
2019-05-12,3.65931
2019-05-13,23.02715
2019-05-14,18.19049
2019-05-15,22.50742
2019-05-16,15.43275
2019-05-17,15.15697
2019-05-18,5.36699
2019-05-19,4.9109
2019-05-20,14.71149
2019-05-21,13.79932
2019-05-22,8.19898
2019-05-23,7.55197
2019-05-24,8.61264
2019-05-25,3.03351
2019-05-26,2.77895
2019-05-27,8.98387
2019-05-28,12.53712
2019-05-29,10.20364
2019-05-30,7.04285
2019-05-31,5.04879
2019-06-01,1.93042
2019-06-02,1.97284
2019-06-03,10.99915
2019-06-04,6.23674
2019-06-05,5.39881
2019-06-06,2.74713
2019-06-07,6.31098
2019-06-08,1.80313
2019-06-09,1.72889
2019-06-10,9.52481
2019-06-11,4.30632
2019-06-12,3.66991
2019-06-13,3.55324
2019-06-14,3.22443
2019-06-15,1.12431
2019-06-16,1.2728
2019-06-17,4.06236
2019-06-18,3.38353
2019-06-19,6.62918
2019-06-20,11.95375
2019-06-21,7.65803
2019-06-22,2.72592
2019-06-23,1.79253
2019-06-24,15.26304
2019-06-25,7.42469
2019-06-26,4.63512
2019-06-27,4.23207
2019-06-28,4.18964
2019-06-29,2.2168
2019-06-30,3.26686
2019-07-01,9.20661
2019-07-02,6.87314
2019-07-03,10.75519
2019-07-04,10.47942
2019-07-05,5.03818
2019-07-06,1.32583
2019-07-07,1.61221
2019-07-08,9.22783
2019-07-09,4.93211
2019-07-10,4.07297
2019-07-11,5.81247
2019-07-12,3.66991
2019-07-13,1.30462
2019-07-14,1.41069
2019-07-15,4.86847
2019-07-16,5.03818
2019-07-17,4.18964
2019-07-18,5.14425
2019-07-19,5.09121
2019-07-20,1.38947
2019-07-21,1.31523
2019-07-22,5.09121
2019-07-23,13.51294
2019-07-24,5.08061
2019-07-25,4.16843
2019-07-26,5.01697
2019-07-27,1.73949
2019-07-28,1.55918
2019-07-29,7.4459
2019-07-30,8.25201
2019-07-31,2.68349
2019-08-01,9.23843
2019-08-02,19.6224
2019-08-03,6.90496
2019-08-04,6.3428
2019-08-05,42.22528
2019-08-06,28.02291
2019-08-07,17.5753
2019-08-08,11.47645
2019-08-09,7.18073
2019-08-10,3.16079
2019-08-11,3.04412
2019-08-12,9.58845
2019-08-13,19.06024
2019-08-14,13.9372
2019-08-15,4.13661
2019-08-16,6.73525
2019-08-17,2.30165
2019-08-18,2.48196
2019-08-19,6.47008
2019-08-20,5.65337
2019-08-21,7.27619
2019-08-22,5.04879
2019-08-23,4.58209
2019-08-24,2.07891
2019-08-25,2.20619
2019-08-26,21.86041
2019-08-27,5.60033
2019-08-28,4.42299
2019-08-29,4.56088
2019-08-30,4.47602
2019-08-31,1.65464
2019-09-01,1.78192
2019-09-02,4.49724
2019-09-03,5.00636
2019-09-04,6.13067
2019-09-05,17.18285
2019-09-06,22.66652
2019-09-07,2.26983
2019-09-08,1.96224
2019-09-09,17.53288
2019-09-10,9.74756
2019-09-11,3.70173
2019-09-12,1.35765
2019-09-13,1.07127
2019-09-14,1.20916
2019-09-15,2.0683
2019-09-16,15.09333
2019-09-17,7.10649
2019-09-18,4.45481
2019-09-19,5.52609
2019-09-20,5.15485
2019-09-21,2.01527
2019-09-22,1.91981
2019-09-23,10.26728
2019-09-24,9.70513
2019-09-25,9.08994
2019-09-26,4.10479
2019-09-27,3.86084
2019-09-28,1.41069
2019-09-29,1.53797
2019-09-30,4.35935
2019-10-01,3.46839
2019-10-02,3.97751
2019-10-03,1.89859
2019-10-04,3.89266
2019-10-05,1.44251
2019-10-06,1.49554
2019-10-07,3.94569
2019-10-08,3.75477
2019-10-09,1.42129
2019-10-10,3.86084
2019-10-11,6.75647
2019-10-12,2.15316
2019-10-13,2.2274
2019-10-14,6.75647
2019-10-15,4.6033
2019-10-16,4.64573
2019-10-17,5.46245
2019-10-18,5.46245
2019-10-19,1.46372
2019-10-20,1.65464
2019-10-21,9.9809
2019-10-22,8.3899
2019-10-23,5.11243
2019-10-24,5.72761
2019-10-25,3.70173
2019-10-26,1.19855
2019-10-27,1.42129
2019-10-28,6.76707
2019-10-29,9.3445
2019-10-30,6.31098
2019-10-31,8.90963
2019-11-01,4.49724
2019-11-02,1.45311
2019-11-03,1.68646
2019-11-04,8.01866
2019-11-05,7.52015
2019-11-06,6.14128
2019-11-07,5.21849
2019-11-08,5.23971
2019-11-09,1.30462
2019-11-10,1.28341
2019-11-11,4.98515
2019-11-12,3.87144
2019-11-13,4.09418
2019-11-14,5.02757
2019-11-15,3.93508
2019-11-16,0.92278
2019-11-17,1.37887
2019-11-18,4.16843
2019-11-19,3.83962
2019-11-20,4.21086
2019-11-21,6.67161
2019-11-22,5.25031
2019-11-23,1.46372
2019-11-24,1.65464
2019-11-25,4.78362
2019-11-26,3.93508
2019-11-27,3.6487
2019-11-28,3.81841
2019-11-29,4.05176
2019-11-30,1.20916
2019-12-01,1.591
2019-12-02,5.72761
2019-12-03,7.68985
2019-12-04,8.92023
2019-12-05,5.87611
2019-12-06,3.89266
2019-12-07,1.18795
2019-12-08,1.38947
2019-12-09,4.39117
2019-12-10,4.78362
2019-12-11,6.61858
2019-12-12,6.13067
2019-12-13,12.29316
2019-12-14,2.96987
2019-12-15,2.7047
2019-12-16,6.89435
2019-12-17,9.55663
2019-12-18,7.40347
2019-12-19,6.61858
2019-12-20,7.15952
2019-12-21,2.67288
2019-12-22,2.68349
2019-12-23,5.96096
2019-12-24,4.10479
2019-12-25,1.591
2019-12-26,4.4336
2019-12-27,3.91387
2019-12-28,1.53797
2019-12-29,1.7501
2019-12-30,6.73525
2019-12-31,4.50784
2020-01-01,2.33347
2020-01-02,5.17607
2020-01-03,6.36402
2020-01-04,2.43954
2020-01-05,2.92745
2020-01-06,7.82774
2020-01-07,5.53669
2020-01-08,8.36868
2020-01-09,7.23377
2020-01-10,4.04115
2020-01-11,1.62282
2020-01-12,1.54857
2020-01-13,6.68222
2020-01-14,8.67628
2020-01-15,4.4336
2020-01-16,3.89266
2020-01-17,3.50021
2020-01-18,1.31523
2020-01-19,1.15613
2020-01-20,3.61688
2020-01-21,4.62452
2020-01-22,3.39414
2020-01-23,2.52439
2020-01-24,1.01824
2020-01-25,0.7955
2020-01-26,1.00763
2020-01-27,2.14255
2020-01-28,6.75647
2020-01-29,4.45481
2020-01-30,7.37165
2020-01-31,7.04285
2020-02-01,3.87144
2020-02-02,3.59567
2020-02-03,7.87017
2020-02-04,5.93975
2020-02-05,4.7624
2020-02-06,4.33814
2020-02-07,3.77598
2020-02-08,2.19558
2020-02-09,1.85617
2020-02-10,4.58209
2020-02-11,6.28977
2020-02-12,4.81544
2020-02-13,3.62749
2020-02-14,3.30929
2020-02-15,1.31523
2020-02-16,1.28341
2020-02-17,3.23504
2020-02-18,4.9109
2020-02-19,3.94569
2020-02-20,7.79592
2020-02-21,10.54306
2020-02-22,3.86084
2020-02-23,3.58506
2020-02-24,11.57191
2020-02-25,7.47772
2020-02-26,6.14128
2020-02-27,5.7064
2020-02-28,5.83368
2020-02-29,2.40772
2020-03-01,2.46075
2020-03-02,12.9826
2020-03-03,5.69579
2020-03-04,8.42172
2020-03-05,6.1731
2020-03-06,6.3428
2020-03-07,2.15316
2020-03-08,2.33347
2020-03-09,10.51124
2020-03-10,8.94145
2020-03-11,5.93975
2020-03-12,9.16419
2020-03-13,17.07679
2020-03-14,3.99872
2020-03-15,3.68052
2020-03-16,19.97242
2020-03-17,25.93338
2020-03-18,19.64361
2020-03-19,36.59312
2020-03-20,22.43317
2020-03-21,6.40644
2020-03-22,6.10946
2020-03-23,17.80865
2020-03-24,15.09333
2020-03-25,14.90241
2020-03-26,11.07339
2020-03-27,12.16588
2020-03-28,4.126
2020-03-29,3.36232
2020-03-30,8.2308
2020-03-31,6.38523
2020-04-01,6.27916
2020-04-02,6.62918
2020-04-03,5.13364
2020-04-04,2.71531
2020-04-05,2.36529
2020-04-06,6.04582
2020-04-07,7.14891
2020-04-08,5.53669
2020-04-09,4.98515
2020-04-10,5.91854
2020-04-11,1.88799
2020-04-12,2.3865
2020-04-13,5.8549
2020-04-14,4.63512
2020-04-15,2.08952
2020-04-16,5.89732
2020-04-17,4.85787
2020-04-18,1.54857
2020-04-19,1.50615
2020-04-20,4.2745
2020-04-21,5.36699
2020-04-22,4.57148
2020-04-23,4.2851
2020-04-24,4.53966
2020-04-25,1.60161
2020-04-26,1.52736
2020-04-27,4.4442
2020-04-28,3.97751
2020-04-29,4.4336
2020-04-30,1.49554
2020-05-01,1.44251
2020-05-02,1.24098
2020-05-03,1.36826
2020-05-04,2.93805
2020-05-05,1.55918
2020-05-06,3.24565
2020-05-07,3.37293
2020-05-08,3.47899
2020-05-09,1.03945
2020-05-10,0.96521
2020-05-11,3.59567
2020-05-12,2.99109
2020-05-13,2.83198
2020-05-14,3.08655
2020-05-15,3.29868
2020-05-16,1.45311
2020-05-17,1.66525
2020-05-18,4.42299
2020-05-19,3.77598
2020-05-20,3.30929
2020-05-21,3.1714
2020-05-22,4.53966
2020-05-23,1.49554
2020-05-24,1.50615
2020-05-25,5.62155
2020-05-26,4.94272
2020-05-27,5.84429
2020-05-28,4.67755
2020-05-29,3.38353
2020-05-30,1.16673
2020-05-31,1.4319
2020-06-01,5.53669
2020-06-02,4.61391
2020-06-03,6.32159
2020-06-04,4.03054
2020-06-05,6.27916
2020-06-06,2.0683
2020-06-07,2.10012
2020-06-08,7.18073
2020-06-09,8.2308
2020-06-10,7.09588
2020-06-11,5.5473
2020-06-12,4.83665
2020-06-13,1.05006
2020-06-14,1.21977
2020-06-15,4.50784
2020-06-16,3.41535
2020-06-17,3.07594
2020-06-18,3.16079
2020-06-19,2.41832
2020-06-20,0.76368
2020-06-21,0.85914
2020-06-22,3.16079
2020-06-23,2.87441
2020-06-24,4.09418
2020-06-25,2.59864
2020-06-26,4.01994
2020-06-27,1.00763
2020-06-28,1.07127
2020-06-29,3.39414
2020-06-30,3.68052
2020-07-01,2.78956
2020-07-02,2.32286
2020-07-03,2.17437
2020-07-04,0.76368
2020-07-05,0.81671
2020-07-06,3.44717
2020-07-07,3.31989
2020-07-08,2.42893
2020-07-09,2.99109
2020-07-10,2.5456
2020-07-11,0.88035
2020-07-12,0.84853
2020-07-13,2.5456
2020-07-14,2.75774
2020-07-15,2.26983
2020-07-16,2.23801
2020-07-17,2.12134
2020-07-18,0.65761
2020-07-19,0.8061
2020-07-20,2.32286
2020-07-21,3.41535
2020-07-22,3.68052
2020-07-23,2.26983
2020-07-24,2.42893
2020-07-25,0.90156
2020-07-26,0.88035
2020-07-27,3.51081
2020-07-28,3.61688
2020-07-29,3.13958
2020-07-30,4.4336
2020-07-31,3.66991
2020-08-01,0.92278
2020-08-02,1.28341
2020-08-03,2.3865
2020-08-04,2.15316
2020-08-05,3.54263
2020-08-06,4.85787
2020-08-07,3.39414
2020-08-08,0.89096
2020-08-09,1.1137
2020-08-10,3.22443
2020-08-11,2.99109
2020-08-12,2.7047
2020-08-13,3.21383
2020-08-14,2.5456
2020-08-15,0.81671
2020-08-16,0.7955
2020-08-17,1.25159
2020-08-18,2.5456
2020-08-19,3.57445
2020-08-20,3.36232
2020-08-21,2.48196
2020-08-22,0.92278
2020-08-23,0.93338
2020-08-24,3.1714
2020-08-25,2.76834
2020-08-26,2.63046
2020-08-27,2.58803
2020-08-28,2.58803
2020-08-29,0.96521
2020-08-30,1.15613
2020-08-31,3.68052
2020-09-01,2.39711
2020-09-02,2.14255
2020-09-03,2.46075
2020-09-04,2.28044
2020-09-05,0.6364
2020-09-06,0.85914
2020-09-07,2.19558
2020-09-08,2.13194
2020-09-09,2.3865
2020-09-10,2.42893
2020-09-11,1.97284
2020-09-12,0.70004
2020-09-13,0.67882
2020-09-14,3.09715
2020-09-15,4.4442
2020-09-16,9.70513
2020-09-17,8.18837
2020-09-18,12.53712
2020-09-19,2.40772
2020-09-20,1.81374
2020-09-21,7.93381
2020-09-22,5.14425
2020-09-23,4.39117
2020-09-24,5.17607
2020-09-25,3.1714
2020-09-26,0.90156
2020-09-27,1.03945
2020-09-28,2.88502
2020-09-29,2.72592
2020-09-30,0.7955
2020-10-01,0.77428
2020-10-02,0.82732
2020-10-03,0.99703
2020-10-04,1.07127
2020-10-05,4.73058
2020-10-06,4.62452
2020-10-07,4.50784
2020-10-08,6.09885
2020-10-09,3.23504
2020-10-10,1.9092
2020-10-11,1.58039
2020-10-12,7.50954
2020-10-13,6.1837
2020-10-14,5.33517
2020-10-15,4.85787
2020-10-16,4.62452
2020-10-17,1.16673
2020-10-18,1.33644
2020-10-19,5.64276
2020-10-20,6.48069
2020-10-21,8.90963
2020-10-22,5.44123
2020-10-23,5.93975
2020-10-24,2.60924
2020-10-25,1.78192
2020-10-26,5.39881
2020-10-27,5.90793
2020-10-28,5.18667
2020-10-29,5.26092
2020-10-30,4.30632
2020-10-31,1.52736
2020-11-01,1.35765
2020-11-02,4.17904
2020-11-03,3.82901
2020-11-04,5.74883
2020-11-05,6.44887
2020-11-06,7.45651
2020-11-07,2.3759
2020-11-08,2.58803
2020-11-09,11.46584
2020-11-10,7.72168
2020-11-11,7.9232
2020-11-12,6.43826
2020-11-13,4.92151
2020-11-14,1.85617
2020-11-15,1.73949
2020-11-16,8.16716
2020-11-17,7.45651
2020-11-18,7.13831
2020-11-19,7.59439
2020-11-20,4.87908
2020-11-21,1.71828
2020-11-22,1.77131
2020-11-23,5.14425
2020-11-24,5.75943
2020-11-25,6.38523
2020-11-26,5.29274
2020-11-27,5.37759
2020-11-28,2.68349
2020-11-29,2.15316
2020-11-30,5.58973
2020-12-01,4.65634
2020-12-02,7.04285
2020-12-03,10.91429
2020-12-04,13.21595
2020-12-05,4.14722
2020-12-06,3.55324
2020-12-07,8.69749
2020-12-08,7.06406
2020-12-09,7.41408
2020-12-10,5.90793
2020-12-11,6.30038
2020-12-12,2.72592
2020-12-13,2.00466
2020-12-14,5.23971
2020-12-15,6.6504
2020-12-16,4.94272
2020-12-17,5.65337
2020-12-18,5.99278
2020-12-19,2.29104
2020-12-20,2.03648
2020-12-21,7.52015
2020-12-22,5.87611
2020-12-23,5.10182
2020-12-24,4.34874
2020-12-25,1.95163
2020-12-26,1.71828
2020-12-27,1.54857
2020-12-28,5.78065
2020-12-29,5.97157
2020-12-30,8.30504
2020-12-31,7.21255
2021-01-01,2.77895
2021-01-02,1.93042
2021-01-03,2.26983
2021-01-04,8.85659
2021-01-05,7.02163
2021-01-06,5.31395
2021-01-07,5.67458
2021-01-08,6.5019
2021-01-09,2.47136
2021-01-10,2.42893
2021-01-11,6.36402
2021-01-12,5.73822
2021-01-13,5.23971
2021-01-14,5.26092
2021-01-15,4.46542
2021-01-16,2.28044
2021-01-17,2.43954
2021-01-18,6.71404
2021-01-19,5.32456
2021-01-20,4.49724
2021-01-21,5.39881
2021-01-22,4.7624
2021-01-23,1.99406
2021-01-24,2.2274
2021-01-25,3.97751
2021-01-26,3.82901
2021-01-27,3.83962
2021-01-28,8.69749
2021-01-29,6.58676
2021-01-30,1.99406
2021-01-31,1.93042
2021-02-01,5.36699
2021-02-02,4.39117
2021-02-03,3.90326
2021-02-04,4.2851
2021-02-05,6.36402
2021-02-06,1.86677
2021-02-07,1.63343
2021-02-08,4.22146
2021-02-09,3.74416
2021-02-10,4.42299
2021-02-11,1.52736
2021-02-12,1.31523
2021-02-13,1.54857
2021-02-14,1.4319
2021-02-15,5.57912
2021-02-16,6.0246
2021-02-17,4.07297
2021-02-18,3.44717
2021-02-19,3.11837
2021-02-20,1.30462
2021-02-21,1.19855
2021-02-22,4.16843
2021-02-23,4.36996
2021-02-24,3.70173
2021-02-25,3.44717
2021-02-26,5.37759
2021-02-27,1.95163
2021-02-28,1.53797
2021-03-01,2.67288
2021-03-02,4.85787
2021-03-03,4.16843
2021-03-04,4.56088
2021-03-05,5.92914
2021-03-06,1.54857
2021-03-07,1.72889
2021-03-08,7.21255
2021-03-09,7.95502
2021-03-10,6.97921
2021-03-11,5.78065
2021-03-12,4.78362
2021-03-13,1.60161
2021-03-14,1.4319
2021-03-15,4.53966
2021-03-16,4.30632
2021-03-17,3.57445
2021-03-18,5.91854
2021-03-19,3.83962
2021-03-20,1.17734
2021-03-21,1.14552
2021-03-22,3.46839
2021-03-23,3.56385
2021-03-24,3.38353
2021-03-25,3.56385
2021-03-26,3.08655
2021-03-27,0.96521
2021-03-28,1.10309
2021-03-29,2.74713
2021-03-30,3.37293
2021-03-31,3.24565
2021-04-01,3.39414
2021-04-02,2.78956
2021-04-03,0.7955
2021-04-04,0.7955
2021-04-05,2.98048
2021-04-06,4.34874
2021-04-07,5.44123
2021-04-08,3.94569
2021-04-09,3.38353
2021-04-10,1.01824
2021-04-11,1.17734
2021-04-12,3.62749
2021-04-13,3.09715
2021-04-14,4.31692
2021-04-15,3.8078
2021-04-16,3.94569
2021-04-17,1.58039
2021-04-18,1.23037
2021-04-19,4.03054
2021-04-20,4.6033
2021-04-21,3.38353
2021-04-22,3.04412
2021-04-23,2.5456
2021-04-24,1.02885
2021-04-25,0.88035
2021-04-26,4.40178
2021-04-27,4.07297
2021-04-28,4.4336
2021-04-29,7.99745
2021-04-30,4.47602
2021-05-01,1.26219
2021-05-02,1.05006
2021-05-03,4.00933
2021-05-04,3.34111
2021-05-05,1.71828
2021-05-06,3.55324
2021-05-07,3.08655
2021-05-08,0.84853
2021-05-09,0.96521
2021-05-10,3.34111
2021-05-11,3.27747
2021-05-12,3.79719
2021-05-13,4.73058
2021-05-14,3.70173
2021-05-15,0.88035
2021-05-16,1.09249
2021-05-17,5.33517
2021-05-18,4.18964
2021-05-19,1.591
2021-05-20,4.87908
2021-05-21,2.8638
2021-05-22,0.74246
2021-05-23,0.94399
2021-05-24,2.59864
2021-05-25,3.24565
2021-05-26,4.2745
2021-05-27,3.70173
2021-05-28,3.73355
2021-05-29,1.2728
2021-05-30,1.29401
2021-05-31,6.32159
2021-06-01,6.44887
2021-06-02,3.9563
2021-06-03,3.82901
2021-06-04,2.82138
2021-06-05,1.10309
2021-06-06,0.9546
2021-06-07,3.74416
2021-06-08,3.63809
2021-06-09,3.29868
2021-06-10,2.75774
2021-06-11,3.76537
2021-06-12,1.32583
2021-06-13,1.00763
2021-06-14,3.35171
2021-06-15,2.89563
2021-06-16,2.61985
2021-06-17,6.54433
2021-06-18,4.5927
2021-06-19,1.42129
2021-06-20,1.40008
2021-06-21,5.25031
2021-06-22,3.87144
2021-06-23,4.2851
2021-06-24,3.99872
2021-06-25,5.65337
2021-06-26,1.78192
2021-06-27,1.72889
2021-06-28,5.64276
2021-06-29,4.62452
2021-06-30,5.61094
2021-07-01,4.85787
2021-07-02,3.3305
2021-07-03,1.14552
2021-07-04,1.06067
2021-07-05,2.96987
2021-07-06,2.84259
2021-07-07,4.13661
2021-07-08,7.36105
2021-07-09,5.04879
2021-07-10,1.65464
2021-07-11,1.17734
2021-07-12,3.97751
2021-07-13,4.03054
2021-07-14,5.44123
2021-07-15,5.04879
2021-07-16,3.9563
2021-07-17,1.10309
2021-07-18,1.09249
2021-07-19,4.6033
2021-07-20,5.3882
2021-07-21,5.21849
2021-07-22,4.50784
2021-07-23,3.92448
2021-07-24,1.33644
2021-07-25,0.98642
2021-07-26,4.33814
2021-07-27,4.08358
2021-07-28,4.58209
2021-07-29,4.4442
2021-07-30,3.4896
2021-07-31,1.25159
2021-08-01,1.50615
2021-08-02,3.63809
2021-08-03,3.4896
2021-08-04,3.89266
2021-08-05,4.03054
2021-08-06,3.50021
2021-08-07,1.60161
2021-08-08,1.37887
2021-08-09,3.54263
2021-08-10,3.94569
2021-08-11,6.1837
2021-08-12,7.45651
2021-08-13,10.70216
2021-08-14,3.07594
2021-08-15,2.3759
2021-08-16,3.44717
2021-08-17,14.79635
2021-08-18,9.62028
2021-08-19,9.56724
2021-08-20,10.49002
2021-08-21,4.39117
2021-08-22,3.61688
2021-08-23,8.00806
2021-08-24,7.50954
2021-08-25,5.93975
2021-08-26,6.39584
2021-08-27,5.56851
2021-08-28,2.41832
2021-08-29,2.0683
2021-08-30,6.45948
2021-08-31,7.22316
2021-09-01,6.3322
2021-09-02,5.46245
2021-09-03,5.02757
2021-09-04,1.9092
2021-09-05,1.94102
2021-09-06,5.31395
2021-09-07,4.64573
2021-09-08,5.17607
2021-09-09,5.74883
2021-09-10,5.00636
2021-09-11,1.80313
2021-09-12,2.04709
2021-09-13,6.63979
2021-09-14,5.13364
2021-09-15,4.26389
2021-09-16,4.81544
2021-09-17,5.36699
2021-09-18,1.88799
2021-09-19,1.58039
2021-09-20,3.47899
2021-09-21,3.61688
2021-09-22,3.70173
2021-09-23,9.37632
2021-09-24,6.07764
2021-09-25,2.23801
2021-09-26,2.18498
2021-09-27,6.661
2021-09-28,9.05812
2021-09-29,8.06109
2021-09-30,6.25795
2021-10-01,6.77768
2021-10-02,2.65167
2021-10-03,2.2168
2021-10-04,3.36232
2021-10-05,7.20195
2021-10-06,10.2885
2021-10-07,8.43232
2021-10-08,8.42172
2021-10-09,3.37293
2021-10-10,2.59864
2021-10-11,3.98812
2021-10-12,11.74162
2021-10-13,7.61561
2021-10-14,7.05345
2021-10-15,6.87314
2021-10-16,2.20619
2021-10-17,2.11073
2021-10-18,5.78065
2021-10-19,7.35044
2021-10-20,8.45354
2021-10-21,5.8549
2021-10-22,4.4442
2021-10-23,1.95163
2021-10-24,1.69707
2021-10-25,8.61264
2021-10-26,9.68392
2021-10-27,5.90793
2021-10-28,4.65634
2021-10-29,5.02757
2021-10-30,1.66525
2021-10-31,1.81374
2021-11-01,4.98515
2021-11-02,4.25328
2021-11-03,5.53669
2021-11-04,5.57912
2021-11-05,5.08061
2021-11-06,1.88799
2021-11-07,1.64403
2021-11-08,4.83665
2021-11-09,6.014
2021-11-10,4.35935
2021-11-11,4.61391
2021-11-12,4.63512
2021-11-13,1.41069
2021-11-14,1.56979
2021-11-15,4.39117
2021-11-16,4.00933
2021-11-17,4.06236
2021-11-18,3.43657
2021-11-19,4.22146
2021-11-20,1.84556
2021-11-21,1.61221
2021-11-22,4.70937
2021-11-23,4.65634
2021-11-24,4.04115
2021-11-25,4.56088
2021-11-26,5.71701
2021-11-27,2.5456
2021-11-28,2.34408
2021-11-29,5.11243
2021-11-30,4.96393
2021-12-01,7.00042
2021-12-02,6.41705
2021-12-03,3.90326
2021-12-04,1.77131
2021-12-05,1.48493
2021-12-06,4.26389
2021-12-07,3.92448
2021-12-08,5.32456
2021-12-09,5.34577
2021-12-10,3.50021
2021-12-11,1.1137
2021-12-12,1.21977
2021-12-13,3.98812
2021-12-14,3.6487
2021-12-15,4.16843
2021-12-16,4.5927
2021-12-17,3.42596
2021-12-18,1.21977
2021-12-19,1.37887
2021-12-20,5.69579
2021-12-21,5.09121
2021-12-22,3.78659
2021-12-23,3.4896
2021-12-24,2.75774
2021-12-25,0.97581
2021-12-26,1.16673
2021-12-27,3.39414
2021-12-28,3.3305
2021-12-29,2.96987
2021-12-30,3.72295
2021-12-31,2.64106
2022-01-01,1.13491
2022-01-02,1.24098
2022-01-03,4.5927
2022-01-04,5.60033
2022-01-05,7.06406
2022-01-06,8.83538
2022-01-07,8.67628
2022-01-08,2.68349
2022-01-09,2.99109
2022-01-10,6.04582
2022-01-11,5.68519
2022-01-12,4.96393
2022-01-13,6.48069
2022-01-14,4.6033
2022-01-15,1.40008
2022-01-16,1.41069
2022-01-17,4.05176
2022-01-18,3.79719
2022-01-19,3.55324
2022-01-20,3.30929
2022-01-21,3.46839
2022-01-22,1.44251
2022-01-23,1.49554
2022-01-24,4.64573
2022-01-25,4.93211
2022-01-26,3.8078
2022-01-27,7.96563
2022-01-28,8.16716
2022-01-29,3.24565
2022-01-30,2.42893
2022-01-31,2.2274
2022-02-01,2.33347
2022-02-02,3.30929
2022-02-03,6.71404
2022-02-04,5.82308
2022-02-05,2.39711
2022-02-06,1.85617
2022-02-07,4.68816
2022-02-08,4.61391
2022-02-09,4.84726
2022-02-10,4.25328
2022-02-11,4.17904
2022-02-12,1.71828
2022-02-13,1.55918
2022-02-14,4.65634
2022-02-15,4.09418
2022-02-16,3.68052
2022-02-17,3.54263
2022-02-18,3.77598
2022-02-19,1.50615
2022-02-20,1.29401
2022-02-21,5.07
2022-02-22,4.21086
2022-02-23,4.31692
2022-02-24,8.68689
2022-02-25,7.99745
2022-02-26,1.97284
2022-02-27,2.04709
2022-02-28,5.53669
2022-03-01,2.56682
2022-03-02,5.19728
2022-03-03,4.4336
2022-03-04,8.49596
2022-03-05,3.31989
2022-03-06,2.90623
2022-03-07,14.78574
2022-03-08,15.9843
2022-03-09,6.13067
2022-03-10,10.52184
2022-03-11,10.99915
2022-03-12,5.87611
2022-03-13,5.34577
2022-03-14,14.4145
2022-03-15,15.25243
2022-03-16,12.78107
2022-03-17,18.06321
2022-03-18,12.21892
2022-03-19,3.87144
2022-03-20,3.6487
2022-03-21,7.49893
2022-03-22,7.43529
2022-03-23,7.55197
2022-03-24,6.10946
2022-03-25,5.78065
2022-03-26,2.3759
2022-03-27,2.32286
2022-03-28,6.68222
2022-03-29,5.79126
2022-03-30,8.49596
2022-03-31,6.32159
2022-04-01,5.18667
2022-04-02,1.93042
2022-04-03,2.16376
2022-04-04,5.2291
2022-04-05,5.73822
2022-04-06,4.10479
2022-04-07,4.23207
2022-04-08,4.86847
2022-04-09,1.81374
2022-04-10,1.86677
2022-04-11,8.05048
2022-04-12,9.08994
2022-04-13,7.43529
2022-04-14,6.82011
2022-04-15,5.51548
2022-04-16,2.25922
2022-04-17,2.10012
2022-04-18,6.44887
2022-04-19,7.41408
2022-04-20,8.33686
2022-04-21,7.52015
2022-04-22,9.58845
2022-04-23,3.4896
2022-04-24,3.16079
2022-04-25,13.56597
2022-04-26,11.78404
2022-04-27,19.9406
2022-04-28,19.633
2022-04-29,13.95842
2022-04-30,4.07297
2022-05-01,3.99872
2022-05-02,9.3445
2022-05-03,7.62621
2022-05-04,7.05345
2022-05-05,5.16546
2022-05-06,9.68392
2022-05-07,3.83962
2022-05-08,3.77598
2022-05-09,11.26431
2022-05-10,10.03394
2022-05-11,8.12473
2022-05-12,16.99193
2022-05-13,10.50063
2022-05-14,3.73355
2022-05-15,2.94866
2022-05-16,9.53542
2022-05-17,9.48239
2022-05-18,9.14297
